Item Branch G/L Category,Item-Branch Key,Item Branch Reorder Quantity,Short Name
1515,ACCE,CR-10330,0,10330
1516,SMWN,CR-10404,0,10404
1517,SMWN,CR-10404,0,10404
1518,TMTG,CR-10528,0,10528
1519,TMTG,CR-10528,0,10528
1520,TMTG,CR-10987,0,10987
1521,TMTG,CR-10987,0,10987
1522,TFAB,CR-10191,0,10191
1523,TFAB,CR-10191,0,10191
1524,TMTG,CR-10251,0,10251
1525,TMTG,CR-10251,0,10251
1526,THUB,CR-10295,0,10295
1527,THUB,CR-10295,0,10295
1528,TMTG,CR-10611,0,10611
1529,TMTG,CR-10611,0,10611
1530,SMWN,CR-10026,0,10026
1531,SMWN,CR-10026,0,10026
1532,TFAB,CR-10192,0,10192
1533,TFAB,CR-10192,0,10192
1534,TFAB,CR-10643,0,10643
1535,TFAB,CR-10643,0,10643
1536,SRCW,CR-10999,0,10999
1537,SRCW,CR-10999,0,10999
1538,TMTG,CR-10529,0,10529
1539,TMTG,CR-10529,0,10529
1540,AXLE,CR-10694,0,10694
1541,AXLE,CR-10694,0,10694
1542,TFAB,CR-10910,0,10910
1543,TFAB,CR-10910,0,10910
1544,ATVW,CR-10988,0,10988
1545,ATVW,CR-10988,0,10988
1546,MKTG,CR-10037,0,10037
1547,MKTG,CR-10037,0,10037
1548,SRCW,CR-10296,0,10296
1549,SRCW,CR-10296,0,10296
1550,ATVW,CR-10661,0,10661
1551,ATVW,CR-10661,0,10661
1552,ATVW,CR-10802,0,10802
1553,ATVW,CR-10802,0,10802
1554,TMTG,CR-10961,0,10961
1555,TMTG,CR-10961,0,10961
1556,TMTG,CR-11101,0,11101
1557,TMTG,CR-11101,0,11101
1558,TFAB,CR-10027,0,10027
1559,TFAB,CR-10027,0,10027
1560,SRCW,CR-11000,0,11000
1561,SRCW,CR-11000,0,11000
1562,SRCW,CR-10215,0,10215
1563,SRCW,CR-10215,0,10215
1564,SRCW,CR-10266,0,10266
1565,SRCW,CR-10266,0,10266
1566,ACCE,CR-10331,0,10331
1567,ACCE,CR-10331,0,10331
1568,ATVW,CR-10405,0,10405
1569,ATVW,CR-10405,0,10405
1570,TMTG,CR-10530,0,10530
1571,TMTG,CR-10530,0,10530
1572,AXLE,CR-10695,0,10695
1573,AXLE,CR-10695,0,10695
1574,MKTG,CR-10038,0,10038
1575,MKTG,CR-10038,0,10038
1576,TMTG,CR-10383,0,10383
1577,TMTG,CR-10383,0,10383
1578,TFAB,CR-10962,0,10962
1579,TFAB,CR-10962,0,10962
1580,SRCW,CR-10028,0,10028
1581,SRCW,CR-10028,0,10028
1582,TMTG,CR-10254,0,10254
1583,TMTG,CR-10254,0,10254
1584,TMTG,CR-10644,0,10644
1585,TMTG,CR-10644,0,10644
1586,ACCE,CR-10332,0,10332
1587,ACCE,CR-10332,0,10332
1588,ATVW,CR-10406,0,10406
1589,ATVW,CR-10406,0,10406
1590,TMTG,CR-10531,0,10531
1591,TMTG,CR-10531,0,10531
1592,MKTG,CR-10039,0,10039
1593,MKTG,CR-10039,0,10039
1594,ACCE,CR-10252,0,10252
1595,ACCE,CR-10252,0,10252
1596,TMTG,CR-10384,0,10384
1597,TMTG,CR-10384,0,10384
1598,UTIW,CR-10803,0,10803
1599,UTIW,CR-10803,0,10803
1600,TMTG,CR-10963,0,10963
1601,TMTG,CR-10963,0,10963
1602,SMWN,CR-10401,0,10401
1603,SMWN,CR-10401,0,10401
1604,TMTG,CR-10645,0,10645
1605,TMTG,CR-10645,0,10645
1606,SRCW,CR-10808,0,10808
1607,SRCW,CR-10808,0,10808
1608,TMTG,CR-10532,0,10532
1609,TMTG,CR-10532,0,10532
1610,AXLE,CR-10696,0,10696
1611,AXLE,CR-10696,0,10696
1612,UTIW,CR-10989,0,10989
1613,UTIW,CR-10989,0,10989
1614,TMTG,CR-10385,0,10385
1615,TMTG,CR-10385,0,10385
1616,SRCW,CR-10029,0,10029
1617,SRCW,CR-10029,0,10029
1618,SMWN,CR-10402,0,10402
1619,SMWN,CR-10402,0,10402
1620,SRCW,CR-10534,0,10534
1621,SRCW,CR-10534,0,10534
1622,SRCW,CR-10809,0,10809
1623,SRCW,CR-10809,0,10809
1624,TFAB,CR-10102,0,10102
1625,TFAB,CR-10102,0,10102
1626,TMTG,CR-10533,0,10533
1627,TMTG,CR-10533,0,10533
1628,SMWN,CR-10297,0,10297
1629,SMWN,CR-10297,0,10297
1630,TMTG,CR-10386,0,10386
1631,TMTG,CR-10386,0,10386
1632,SRCW,CR-10494,0,10494
1633,SRCW,CR-10494,0,10494
1634,ACCE,CR-10612,0,10612
1635,ACCE,CR-10612,0,10612
1636,UTIW,CR-10804,0,10804
1637,UTIW,CR-10804,0,10804
1638,SRCW,CR-10030,0,10030
1639,SRCW,CR-10030,0,10030
1640,SMWN,CR-10403,0,10403
1641,SMWN,CR-10403,0,10403
1642,SRCW,CR-10574,0,10574
1643,SRCW,CR-10574,0,10574
1644,TFAB,CR-10810,0,10810
1645,TFAB,CR-10810,0,10810
1646,SRCW,CR-10216,0,10216
1647,SRCW,CR-10216,0,10216
1648,SRCW,CR-10267,0,10267
1649,SRCW,CR-10267,0,10267
1650,TMTG,CR-10534,0,10534
1651,TMTG,CR-10534,0,10534
1652,AXLE,CR-10697,0,10697
1653,AXLE,CR-10697,0,10697
1654,TMTG,CR-10387,0,10387
1655,TMTG,CR-10387,0,10387
1656,MKTG,CR-10964,0,10964
1657,MKTG,CR-10964,0,10964
1658,SMWN,CR-10404,0,10404
1659,SMWN,CR-10404,0,10404
1660,TFAB,CR-10646,0,10646
1661,TFAB,CR-10646,0,10646
1662,TFAB,CR-10811,0,10811
1663,TFAB,CR-10811,0,10811
1664,ACCE,CR-10333,0,10333
1665,ACCE,CR-10333,0,10333
1666,TMTG,CR-10535,0,10535
1667,TMTG,CR-10535,0,10535
1668,TMTG,CR-10911,0,10911
1669,TMTG,CR-10911,0,10911
1670,AFAB,CR-10990,0,10990
1671,AFAB,CR-10990,0,10990
1672,MKTG,CR-10043,0,10043
1673,MKTG,CR-10043,0,10043
1674,TMTG,CR-10388,0,10388
1675,TMTG,CR-10388,0,10388
1676,TFAB,CR-10613,0,10613
1677,TFAB,CR-10613,0,10613
1678,MKTG,CR-10965,0,10965
1679,MKTG,CR-10965,0,10965
1680,SMWN,CR-10405,0,10405
1681,SMWN,CR-10405,0,10405
1682,TFAB,CR-10647,0,10647
1683,TFAB,CR-10647,0,10647
1684,AFAB,CR-10334,0,10334
1685,AFAB,CR-10334,0,10334
1686,SRCW,CR-10536,0,10536
1687,SRCW,CR-10536,0,10536
1688,AXLE,CR-10698,0,10698
1689,AXLE,CR-10698,0,10698
1690,MKTG,CR-10044,0,10044
1691,MKTG,CR-10044,0,10044
1692,ACCE,CR-10253,0,10253
1693,ACCE,CR-10253,0,10253
1694,TMTG,CR-10389,0,10389
1695,TMTG,CR-10389,0,10389
1696,MKTG,CR-10966,0,10966
1697,MKTG,CR-10966,0,10966
1698,UTIW,CR-10406,0,10406
1699,UTIW,CR-10406,0,10406
1700,AXLE,CR-10597,0,10597
1701,AXLE,CR-10597,0,10597
1702,TMTG,CR-10390,0,10390
1703,TMTG,CR-10390,0,10390
1704,TMTG,CR-10726,0,10726
1705,TMTG,CR-10726,0,10726
1706,MKTG,CR-10967,0,10967
1707,MKTG,CR-10967,0,10967
1708,SUZU,PC-10062,0,10062
1709,SUZU,PC-10062,0,10062
1710,SRCW,CR-10321,0,10321
1711,SRCW,CR-10321,0,10321
1712,SMWN,CR-10407,0,10407
1713,SMWN,CR-10407,0,10407
1714,AFAB,CR-10878,0,10878
1715,AFAB,CR-10878,0,10878
1716,SRCW,CR-10335,0,10335
1717,SRCW,CR-10335,0,10335
1718,SRCW,CR-10537,0,10537
1719,SRCW,CR-10537,0,10537
1720,AXLE,CR-10598,0,10598
1721,AXLE,CR-10598,0,10598
1722,AFAB,CR-10699,0,10699
1723,AFAB,CR-10699,0,10699
1724,TFAB,CR-10837,0,10837
1725,TFAB,CR-10837,0,10837
1726,TMTG,CR-10391,0,10391
1727,TMTG,CR-10391,0,10391
1728,TMTG,CR-10968,0,10968
1729,TMTG,CR-10968,0,10968
1730,MKTG,CR-11112,0,11112
1731,MKTG,CR-11112,0,11112
1732,TIER,PC-10063,0,10063
1733,TIER,PC-10063,0,10063
1734,SMWN,CR-10408,0,10408
1735,SMWN,CR-10408,0,10408
1736,SMWN,CR-10575,0,10575
1737,SMWN,CR-10575,0,10575
1738,TFAB,CR-10648,0,10648
1739,TFAB,CR-10648,0,10648
1740,SRCW,CR-10812,0,10812
1741,SRCW,CR-10812,0,10812
1742,SRCW,CR-10217,0,10217
1743,SRCW,CR-10217,0,10217
1744,SRCW,CR-10336,0,10336
1745,SRCW,CR-10336,0,10336
1746,TFAB,CR-10614,0,10614
1747,TFAB,CR-10614,0,10614
1748,TFAB,CR-10727,0,10727
1749,TFAB,CR-10727,0,10727
1750,SRCW,CR-10031,0,10031
1751,SRCW,CR-10031,0,10031
1752,SMWN,CR-10409,0,10409
1753,SMWN,CR-10409,0,10409
1754,SRCW,CR-10485,0,10485
1755,SRCW,CR-10485,0,10485
1756,AFAB,CR-10879,0,10879
1757,AFAB,CR-10879,0,10879
1758,SRCW,CR-10337,0,10337
1759,SRCW,CR-10337,0,10337
1760,MKTG,CR-10045,0,10045
1761,MKTG,CR-10045,0,10045
1762,NISS,PC-10064,0,10064
1763,NISS,PC-10064,0,10064
1764,TFAB,CR-10923,0,10923
1765,TFAB,CR-10923,0,10923
1766,SRCW,CR-11001,0,11001
1767,SRCW,CR-11001,0,11001
1768,SRCW,CR-10218,0,10218
1769,SRCW,CR-10218,0,10218
1770,SRCW,CR-10268,0,10268
1771,SRCW,CR-10268,0,10268
1772,SRCW,CR-10338,0,10338
1773,SRCW,CR-10338,0,10338
1774,TMTG,CR-10254,0,10254
1775,TMTG,CR-10254,0,10254
1776,AFAB,CR-10546,0,10546
1777,AFAB,CR-10546,0,10546
1778,AFAB,CR-10615,0,10615
1779,AFAB,CR-10615,0,10615
1780,SRCW,CR-10728,0,10728
1781,SRCW,CR-10728,0,10728
1782,AFAB,CR-10805,0,10805
1783,AFAB,CR-10805,0,10805
1784,SMWN,CR-10032,0,10032
1785,SMWN,CR-10032,0,10032
1786,SMWN,CR-10410,0,10410
1787,SMWN,CR-10410,0,10410
1788,TMTG,CR-10924,0,10924
1789,TMTG,CR-10924,0,10924
1790,SRCW,CR-10219,0,10219
1791,SRCW,CR-10219,0,10219
1792,SRCW,CR-10838,0,10838
1793,SRCW,CR-10838,0,10838
1794,ACCE,CR-10912,0,10912
1795,ACCE,CR-10912,0,10912
1796,TFAB,CR-10192,0,10192
1797,TFAB,CR-10192,0,10192
1798,TFAB,CR-10411,0,10411
1799,TFAB,CR-10411,0,10411
1800,TMTG,CR-10925,0,10925
1801,TMTG,CR-10925,0,10925
1802,SRCW,CR-11008,0,11008
1803,SRCW,CR-11008,0,11008
1804,SRCW,CR-10220,0,10220
1805,SRCW,CR-10220,0,10220
1806,SRCW,CR-10339,0,10339
1807,SRCW,CR-10339,0,10339
1808,AFAB,CR-10407,0,10407
1809,AFAB,CR-10407,0,10407
1810,TMTG,CR-10538,0,10538
1811,TMTG,CR-10538,0,10538
1812,ATVW,CR-10599,0,10599
1813,ATVW,CR-10599,0,10599
1814,SMWN,CR-10991,0,10991
1815,SMWN,CR-10991,0,10991
1816,TFAB,CR-10193,0,10193
1817,TFAB,CR-10193,0,10193
1818,TFAB,CR-10298,0,10298
1819,TFAB,CR-10298,0,10298
1820,AFAB,CR-10806,0,10806
1821,AFAB,CR-10806,0,10806
1822,UTIW,CR-11241,0,11241
1823,UTIW,CR-11241,0,11241
1824,TFAB,CR-10033,0,10033
1825,TFAB,CR-10033,0,10033
1826,TFAB,CR-10412,0,10412
1827,TFAB,CR-10412,0,10412
1828,SRCW,CR-11021,0,11021
1829,SRCW,CR-11021,0,11021
1830,TMTG,CR-10164,0,10164
1831,TMTG,CR-10164,0,10164
1832,SRCW,CR-10340,0,10340
1833,SRCW,CR-10340,0,10340
1834,ATVW,CR-10408,0,10408
1835,ATVW,CR-10408,0,10408
1836,TMTG,CR-10539,0,10539
1837,TMTG,CR-10539,0,10539
1838,SMWN,CR-10600,0,10600
1839,SMWN,CR-10600,0,10600
1840,TMTG,CR-10913,0,10913
1841,TMTG,CR-10913,0,10913
1842,UTIW,CR-11247,0,11247
1843,UTIW,CR-11247,0,11247
1844,TFAB,CR-10535,0,10535
1845,TFAB,CR-10535,0,10535
1846,TFAB,CR-10926,0,10926
1847,TFAB,CR-10926,0,10926
1848,TMTG,CR-10103,0,10103
1849,TMTG,CR-10103,0,10103
1850,SRCW,CR-10221,0,10221
1851,SRCW,CR-10221,0,10221
1852,SRCW,CR-10341,0,10341
1853,SRCW,CR-10341,0,10341
1854,ATVW,CR-10409,0,10409
1855,ATVW,CR-10409,0,10409
1856,SMWN,CR-10601,0,10601
1857,SMWN,CR-10601,0,10601
1858,TFAB,CR-10914,0,10914
1859,TFAB,CR-10914,0,10914
1860,TFAB,CR-10194,0,10194
1861,TFAB,CR-10194,0,10194
1862,TFAB,CR-10299,0,10299
1863,TFAB,CR-10299,0,10299
1864,SMWN,CR-10493,0,10493
1865,SMWN,CR-10493,0,10493
1866,ATVW,CR-10547,0,10547
1867,ATVW,CR-10547,0,10547
1868,ATVW,CR-10616,0,10616
1869,ATVW,CR-10616,0,10616
1870,AFAB,CR-10729,0,10729
1871,AFAB,CR-10729,0,10729
1872,AFAB,CR-10807,0,10807
1873,AFAB,CR-10807,0,10807
1874,SMWN,CR-11249,0,11249
1875,SMWN,CR-11249,0,11249
1876,SRCW,CR-10322,0,10322
1877,SRCW,CR-10322,0,10322
1878,SRCW,CR-10649,0,10649
1879,SRCW,CR-10649,0,10649
1880,TMTG,CR-10927,0,10927
1881,TMTG,CR-10927,0,10927
1882,SRCW,CR-11052,0,11052
1883,SRCW,CR-11052,0,11052
1884,SRCW,CR-10342,0,10342
1885,SRCW,CR-10342,0,10342
1886,ATVW,CR-10410,0,10410
1887,ATVW,CR-10410,0,10410
1888,SMWN,CR-10602,0,10602
1889,SMWN,CR-10602,0,10602
1890,SMWN,CR-10700,0,10700
1891,SMWN,CR-10700,0,10700
1892,TFAB,CR-10915,0,10915
1893,TFAB,CR-10915,0,10915
1894,ACCE,CR-10255,0,10255
1895,ACCE,CR-10255,0,10255
1896,AFAB,CR-10730,0,10730
1897,AFAB,CR-10730,0,10730
1898,SMWN,CR-11373,0,11373
1899,SMWN,CR-11373,0,11373
1900,TFAB,CR-10034,0,10034
1901,TFAB,CR-10034,0,10034
1902,TFAB,CR-10486,0,10486
1903,TFAB,CR-10486,0,10486
1904,TMTG,CR-10928,0,10928
1905,TMTG,CR-10928,0,10928
1906,SRCW,CR-11100,0,11100
1907,SRCW,CR-11100,0,11100
1908,SRCW,CR-10343,0,10343
1909,SRCW,CR-10343,0,10343
1910,ATVW,CR-10411,0,10411
1911,ATVW,CR-10411,0,10411
1912,SMWN,CR-10603,0,10603
1913,SMWN,CR-10603,0,10603
1914,SMWN,CR-10992,0,10992
1915,SMWN,CR-10992,0,10992
1916,MKTG,CR-10045,0,10045
1917,MKTG,CR-10045,0,10045
1918,ATVW,CR-10300,0,10300
1919,ATVW,CR-10300,0,10300
1920,ATVW,CR-10548,0,10548
1921,ATVW,CR-10548,0,10548
1922,SMWN,CR-10617,0,10617
1923,SMWN,CR-10617,0,10617
1924,AFAB,CR-10808,0,10808
1925,AFAB,CR-10808,0,10808
1926,SMWN,CR-11793,0,11793
1927,SMWN,CR-11793,0,11793
1928,TFAB,CR-10193,0,10193
1929,TFAB,CR-10193,0,10193
1930,TFAB,CR-10255,0,10255
1931,TFAB,CR-10255,0,10255
1932,SRCW,CR-10413,0,10413
1933,SRCW,CR-10413,0,10413
1934,TFAB,CR-10487,0,10487
1935,TFAB,CR-10487,0,10487
1936,TFAB,CR-10929,0,10929
1937,TFAB,CR-10929,0,10929
1938,SRCW,CR-11101,0,11101
1939,SRCW,CR-11101,0,11101
1940,SRCW,CR-10344,0,10344
1941,SRCW,CR-10344,0,10344
1942,SMWN,CR-10540,0,10540
1943,SMWN,CR-10540,0,10540
1944,SMWN,CR-10604,0,10604
1945,SMWN,CR-10604,0,10604
1946,ACCE,CR-10993,0,10993
1947,ACCE,CR-10993,0,10993
1948,ACCE,CR-10046,0,10046
1949,ACCE,CR-10046,0,10046
1950,ATVW,CR-10301,0,10301
1951,ATVW,CR-10301,0,10301
1952,SMWN,CR-10618,0,10618
1953,SMWN,CR-10618,0,10618
1954,SMWN,CR-11925,0,11925
1955,SMWN,CR-11925,0,11925
1956,THUB,CR-10194,0,10194
1957,THUB,CR-10194,0,10194
1958,TFAB,CR-10488,0,10488
1959,TFAB,CR-10488,0,10488
1960,TFAB,CR-10930,0,10930
1961,TFAB,CR-10930,0,10930
1962,MKTG,CR-10047,0,10047
1963,MKTG,CR-10047,0,10047
1964,TFAB,CR-10256,0,10256
1965,TFAB,CR-10256,0,10256
1966,TMTG,CR-10495,0,10495
1967,TMTG,CR-10495,0,10495
1968,ATVW,CR-10549,0,10549
1969,ATVW,CR-10549,0,10549
1970,AFAB,CR-10809,0,10809
1971,AFAB,CR-10809,0,10809
1972,SMWN,CR-11971,0,11971
1973,SMWN,CR-11971,0,11971
1974,NISS,PC-10065,0,10065
1975,NISS,PC-10065,0,10065
1976,SRCW,CR-10035,0,10035
1977,SRCW,CR-10035,0,10035
1978,CHUB,CR-10195,0,10195
1979,CHUB,CR-10195,0,10195
1980,SRCW,CR-10323,5000000,10323
1981,SRCW,CR-10323,5000000,10323
1982,TMTG,CR-10414,0,10414
1983,TMTG,CR-10414,0,10414
1984,TFAB,CR-10489,0,10489
1985,TFAB,CR-10489,0,10489
1986,TFAB,CR-10931,0,10931
1987,TFAB,CR-10931,0,10931
1988,SRCW,CR-10222,0,10222
1989,SRCW,CR-10222,0,10222
1990,CHUB,CR-10270,0,10270
1991,CHUB,CR-10270,0,10270
1992,CHUB,PC-10270,0,10270
1993,CHUB,PC-10270,0,10270
1994,TMTG,CR-10605,0,10605
1995,TMTG,CR-10605,0,10605
1996,MKTG,CR-10048,0,10048
1997,MKTG,CR-10048,0,10048
1998,TFAB,CR-10302,0,10302
1999,TFAB,CR-10302,0,10302
2000,TFAB,CR-10392,0,10392
2001,TFAB,CR-10392,0,10392
2002,ATVW,CR-10550,0,10550
2003,ATVW,CR-10550,0,10550
2004,SRCW,CR-10001,0,10001
2005,SRCW,CR-10001,0,10001
2006,NISS,PC-10066,0,10066
2007,NISS,PC-10066,0,10066
2008,TFAB,CR-10415,0,10415
2009,TFAB,CR-10415,0,10415
2010,TFAB,CR-10932,0,10932
2011,TFAB,CR-10932,0,10932
2012,SRCW,CR-10223,0,10223
2013,SRCW,CR-10223,0,10223
2014,AFAB,CR-10541,0,10541
2015,AFAB,CR-10541,0,10541
2016,SMWN,CR-10701,0,10701
2017,SMWN,CR-10701,0,10701
2018,TFAB,CR-10916,0,10916
2019,TFAB,CR-10916,0,10916
2020,MKTG,CR-10049,0,10049
2021,MKTG,CR-10049,0,10049
2022,ATVW,CR-10551,0,10551
2023,ATVW,CR-10551,0,10551
2024,AFAB,CR-10810,0,10810
2025,AFAB,CR-10810,0,10810
2026,SMWN,CR-10002,0,10002
2027,SMWN,CR-10002,0,10002
2028,SRCW,CR-10036,0,10036
2029,SRCW,CR-10036,0,10036
2030,TFAB,CR-10416,0,10416
2031,TFAB,CR-10416,0,10416
2032,SRCW,CR-10224,0,10224
2033,SRCW,CR-10224,0,10224
2034,TFAB,CR-10917,0,10917
2035,TFAB,CR-10917,0,10917
2036,MKTG,CR-10050,0,10050
2037,MKTG,CR-10050,0,10050
2038,AXLE,CR-10496,0,10496
2039,AXLE,CR-10496,0,10496
2040,SRCW,CR-10003,0,10003
2041,SRCW,CR-10003,0,10003
2042,SRCW,CR-10037,0,10037
2043,SRCW,CR-10037,0,10037
2044,TMTG,CR-10536,0,10536
2045,TMTG,CR-10536,0,10536
2046,SRCW,CR-11112,0,11112
2047,SRCW,CR-11112,0,11112
2048,SRCW,CR-10345,0,10345
2049,SRCW,CR-10345,0,10345
2050,TFAB,CR-10994,0,10994
2051,TFAB,CR-10994,0,10994
2052,MKTG,CR-10051,0,10051
2053,MKTG,CR-10051,0,10051
2054,TFAB,CR-10195,0,10195
2055,TFAB,CR-10195,0,10195
2056,AFAB,CR-10303,0,10303
2057,AFAB,CR-10303,0,10303
2058,AFAB,CR-10811,0,10811
2059,AFAB,CR-10811,0,10811
2060,ACCE,CR-10969,0,10969
2061,ACCE,CR-10969,0,10969
2062,UTIW,CR-10004,0,10004
2063,UTIW,CR-10004,0,10004
2064,SRCW,CR-10038,0,10038
2065,SRCW,CR-10038,0,10038
2066,SRCW,CR-10324,0,10324
2067,SRCW,CR-10324,0,10324
2068,SRCW,CR-11241,0,11241
2069,SRCW,CR-11241,0,11241
2070,SRCW,CR-10271,0,10271
2071,SRCW,CR-10271,0,10271
2072,SRCW,CR-10346,0,10346
2073,SRCW,CR-10346,0,10346
2074,MKTG,CR-10052,0,10052
2075,MKTG,CR-10052,0,10052
2076,TFAB,CR-10196,0,10196
2077,TFAB,CR-10196,0,10196
2078,AFAB,CR-10304,0,10304
2079,AFAB,CR-10304,0,10304
2080,SRCW,CR-10005,0,10005
2081,SRCW,CR-10005,0,10005
2082,TMTG,CR-10417,0,10417
2083,TMTG,CR-10417,0,10417
2084,SRCW,CR-11247,0,11247
2085,SRCW,CR-11247,0,11247
2086,SRCW,CR-10225,0,10225
2087,SRCW,CR-10225,0,10225
2088,ACCE,CR-10542,0,10542
2089,ACCE,CR-10542,0,10542
2090,MKTG,CR-10053,0,10053
2091,MKTG,CR-10053,0,10053
2092,SRCW,CR-10665,0,10665
2093,SRCW,CR-10665,0,10665
2094,AFAB,CR-10812,0,10812
2095,AFAB,CR-10812,0,10812
2096,TFAB,CR-10039,0,10039
2097,TFAB,CR-10039,0,10039
2098,SRCW,CR-10576,0,10576
2099,SRCW,CR-10576,0,10576
2100,SRCW,CR-10813,0,10813
2101,SRCW,CR-10813,0,10813
2102,SRCW,CR-10226,0,10226
2103,SRCW,CR-10226,0,10226
2104,SRCW,CR-10272,0,10272
2105,SRCW,CR-10272,0,10272
2106,ACCE,CR-10412,0,10412
2107,ACCE,CR-10412,0,10412
2108,THUB,CR-10918,0,10918
2109,THUB,CR-10918,0,10918
2110,ACCE,CR-10995,0,10995
2111,ACCE,CR-10995,0,10995
2112,MKTG,CR-10054,0,10054
2113,MKTG,CR-10054,0,10054
2114,TFAB,CR-10552,0,10552
2115,TFAB,CR-10552,0,10552
2116,SRCW,CR-10666,0,10666
2117,SRCW,CR-10666,0,10666
2118,ACCE,CR-10970,0,10970
2119,ACCE,CR-10970,0,10970
2120,SRCW,CR-10577,0,10577
2121,SRCW,CR-10577,0,10577
2122,SRCW,CR-10814,0,10814
2123,SRCW,CR-10814,0,10814
2124,TMTG,CR-10933,0,10933
2125,TMTG,CR-10933,0,10933
2126,SRCW,CR-11249,0,11249
2127,SRCW,CR-11249,0,11249
2128,SRCW,CR-10227,0,10227
2129,SRCW,CR-10227,0,10227
2130,ATVW,CR-10413,0,10413
2131,ATVW,CR-10413,0,10413
2132,ACCE,CR-10543,0,10543
2133,ACCE,CR-10543,0,10543
2134,ACCE,CR-10996,0,10996
2135,ACCE,CR-10996,0,10996
2136,MKTG,CR-10055,0,10055
2137,MKTG,CR-10055,0,10055
2138,ACCE,CR-10257,0,10257
2139,ACCE,CR-10257,0,10257
2140,SRCW,CR-10667,0,10667
2141,SRCW,CR-10667,0,10667
2142,AFAB,CR-10813,0,10813
2143,AFAB,CR-10813,0,10813
2144,ACCE,CR-10971,0,10971
2145,ACCE,CR-10971,0,10971
2146,SRCW,CR-10325,0,10325
2147,SRCW,CR-10325,0,10325
2148,SRCW,CR-10815,0,10815
2149,SRCW,CR-10815,0,10815
2150,TMTG,CR-10934,0,10934
2151,TMTG,CR-10934,0,10934
2152,SRCW,CR-11373,0,11373
2153,SRCW,CR-11373,0,11373
2154,ACCE,CR-10228,0,10228
2155,ACCE,CR-10228,0,10228
2156,ATVW,CR-10414,0,10414
2157,ATVW,CR-10414,0,10414
2158,MKTG,CR-10056,0,10056
2159,MKTG,CR-10056,0,10056
2160,ACCE,CR-10258,0,10258
2161,ACCE,CR-10258,0,10258
2162,AFAB,CR-10619,0,10619
2163,AFAB,CR-10619,0,10619
2164,SRCW,CR-10668,0,10668
2165,SRCW,CR-10668,0,10668
2166,SRCW,CR-10326,0,10326
2167,SRCW,CR-10326,0,10326
2168,SRCW,CR-10418,0,10418
2169,SRCW,CR-10418,0,10418
2170,SRCW,CR-11793,0,11793
2171,SRCW,CR-11793,0,11793
2172,AFAB,CR-10919,0,10919
2173,AFAB,CR-10919,0,10919
2174,MKTG,CR-10057,0,10057
2175,MKTG,CR-10057,0,10057
2176,ACCE,CR-10553,0,10553
2177,ACCE,CR-10553,0,10553
2178,SRCW,CR-10669,0,10669
2179,SRCW,CR-10669,0,10669
2180,AFAB,CR-10814,0,10814
2181,AFAB,CR-10814,0,10814
2182,SMWN,CR-10419,0,10419
2183,SMWN,CR-10419,0,10419
2184,SRCW,CR-10578,0,10578
2185,SRCW,CR-10578,0,10578
2186,SRCW,CR-10816,0,10816
2187,SRCW,CR-10816,0,10816
2188,SRCW,CR-11925,0,11925
2189,SRCW,CR-11925,0,11925
2190,TMTG,CR-10997,0,10997
2191,TMTG,CR-10997,0,10997
2192,AFAB,CR-10620,0,10620
2193,AFAB,CR-10620,0,10620
2194,CHUB,PC-10060,0,10060
2195,CHUB,PC-10060,0,10060
2196,AFAB,CR-10815,0,10815
2197,AFAB,CR-10815,0,10815
2198,SRCW,CR-10327,0,10327
2199,SRCW,CR-10327,0,10327
2200,TFAB,CR-10420,5000000,10420
2201,TFAB,CR-10420,5000000,10420
2202,TFAB,CR-10490,0,10490
2203,TFAB,CR-10490,0,10490
2204,SRCW,CR-10579,0,10579
2205,SRCW,CR-10579,0,10579
2206,SRCW,CR-10817,0,10817
2207,SRCW,CR-10817,0,10817
2208,ACCE,CR-10544,0,10544
2209,ACCE,CR-10544,0,10544
2210,MKTG,CR-10058,0,10058
2211,MKTG,CR-10058,0,10058
2212,AFAB,CR-10873,0,10873
2213,AFAB,CR-10873,0,10873
2214,MKTG,CR-10006,0,10006
2215,MKTG,CR-10006,0,10006
2216,TFAB,CR-10421,0,10421
2217,TFAB,CR-10421,0,10421
2218,SRCW,CR-11971,0,11971
2219,SRCW,CR-11971,0,11971
2220,ACCE,CR-10229,0,10229
2221,ACCE,CR-10229,0,10229
2222,SRCW,CR-10273,0,10273
2223,SRCW,CR-10273,0,10273
2224,ACCE,CR-10545,0,10545
2225,ACCE,CR-10545,0,10545
2226,SRCW,CR-10998,0,10998
2227,SRCW,CR-10998,0,10998
2228,MKTG,CR-10059,0,10059
2229,MKTG,CR-10059,0,10059
2230,TMTG,CR-10259,0,10259
2231,TMTG,CR-10259,0,10259
2232,CHUB,CR-10305,0,10305
2233,CHUB,CR-10305,0,10305
2234,AFAB,CR-10816,0,10816
2235,AFAB,CR-10816,0,10816
2236,SRCW,CR-10043,0,10043
2237,SRCW,CR-10043,0,10043
2238,ACCE,CR-10256,0,10256
2239,ACCE,CR-10256,0,10256
2240,SRCW,CR-10580,0,10580
2241,SRCW,CR-10580,0,10580
2242,SRCW,CR-10001,0,10001
2243,SRCW,CR-10001,0,10001
2244,SRCW,CR-10274,0,10274
2245,SRCW,CR-10274,0,10274
2246,MKTG,CR-10060,50000,10060
2247,MKTG,CR-10060,50000,10060
2248,CHUB,CR-10306,0,10306
2249,CHUB,CR-10306,0,10306
